scenario,timing_preset,total_users,cw_min,lower_cw_min,higher_cw_min,class_name,class_users,trials,mean_successful_packets,mean_collision_attempts,mean_average_delay_slots,stddev_average_delay_slots,ci95_low_average_delay_slots,ci95_high_average_delay_slots,mean_throughput_bits_per_slot,stddev_throughput_bits_per_slot,ci95_low_throughput_bits_per_slot,ci95_high_throughput_bits_per_slot,mean_per_user_throughput_bits_per_slot,mean_jain_fairness_index,ci95_low_jain_fairness_index,ci95_high_jain_fairness_index,mean_per_user_throughput_variance,ci95_low_per_user_throughput_variance,ci95_high_per_user_throughput_variance,mean_zero_success_station_fraction,ci95_low_zero_success_station_fraction,ci95_high_zero_success_station_fraction,mean_max_station_throughput_share,ci95_low_max_station_throughput_share,ci95_high_max_station_throughput_share
mixed-classes,baseline,20,,8,32,higher-cw,10,10,604.7,626.7,307.8454715691165,27.11488202515338,291.0394935746128,324.65144956362025,362.81999999999994,35.89657365264824,340.5710731440817,385.06892685591816,36.282000000000004,0.6763722796173776,0.6576767076484038,0.6950678515863513,3838.5507599999996,3515.601869721059,4161.49965027894,0.0,0.0,0.0,0.11736779321788944,0.11056994361777607,0.12416564281800281
mixed-classes,baseline,20,,8,32,lower-cw,10,10,2372.7,1949.2,79.11923202658967,3.1523535559956595,77.1653830500825,81.07308100309685,1423.6200000000001,39.23676847040287,1399.300798947334,1447.9392010526662,142.36200000000002,0.6763722796173776,0.6576767076484038,0.6950678515863513,3838.5507599999996,3515.601869721059,4161.49965027894,0.0,0.0,0.0,0.11736779321788944,0.11056994361777607,0.12416564281800281
